driverId,raceId,finalPosition,gridPosition,points,qual1,qual2,qual3
1,1140,4,6,12.0,00:01:17.3060000,00:01:16.9730000,00:01:16.6510000
1,1141,10,14,1.0,00:01:31.1500000,NULL,NULL
1,1142,2,10,18.0,00:01:33.2250000,00:01:32.5670000,00:01:48.1060000
1,1143,12,6,0.0,00:01:21.6370000,00:01:21.0950000,00:01:21.0110000
1,1144,4,16,12.0,00:01:23.8870000,NULL,NULL
2,1,10,9,0.0,00:01:25.8270000,00:01:25.5040000,NULL
2,2,2,10,4.0,00:01:35.1100000,00:01:34.7690000,NULL
2,3,12,11,0.0,00:01:36.5250000,00:01:35.9750000,NULL
2,4,19,14,0.0,00:01:33.3770000,00:01:33.5620000,NULL
2,5,7,13,2.0,00:01:21.0950000,00:01:20.6760000,NULL
2,6,11,16,0.0,00:01:16.2640000,NULL,NULL
2,7,11,11,0.0,00:01:27.7950000,00:01:27.5210000,NULL
2,8,15,15,0.0,00:01:19.5590000,00:01:19.4480000,NULL
2,9,10,11,0.0,00:01:31.7710000,00:01:42.3100000,NULL
2,10,11,15,0.0,00:01:21.7380000,NULL,NULL
2,11,11,11,0.0,00:01:39.0320000,00:01:38.8260000,NULL
2,12,5,3,4.0,00:01:45.5660000,00:01:44.7090000,00:01:46.5000000
2,13,7,15,2.0,00:01:23.5840000,00:01:24.2750000,NULL
2,14,-1,20,0.0,00:01:47.3470000,00:01:46.8320000,00:01:49.3070000
2,15,6,4,3.0,00:01:31.5010000,00:01:31.2600000,00:01:32.9450000
2,16,-1,18,0.0,00:01:25.5150000,NULL,NULL
2,17,5,8,4.0,00:01:40.5580000,00:01:40.6350000,00:01:42.3430000
2,18,2,5,8.0,00:01:25.9600000,00:01:25.5180000,00:01:27.2360000
2,19,6,5,3.0,00:01:35.7290000,00:01:34.6480000,00:01:36.7530000
2,20,4,6,5.0,00:01:33.1370000,00:01:31.9090000,00:01:33.7370000
2,21,9,9,0.0,00:01:21.4660000,00:01:20.8150000,00:01:22.5420000
2,22,5,9,4.0,00:01:27.1070000,00:01:27.6070000,00:01:28.8820000
2,23,14,12,0.0,00:01:16.6500000,00:01:16.4550000,NULL
2,24,2,8,8.0,00:01:18.0820000,00:01:17.7810000,00:01:19.6330000
2,25,13,11,0.0,00:01:16.0060000,00:01:15.7860000,NULL
2,26,2,5,8.0,00:01:21.0220000,00:01:19.8020000,00:01:21.8730000
2,27,4,12,5.0,00:01:15.5960000,00:01:15.5810000,NULL
2,28,10,15,0.0,00:01:21.0450000,NULL,NULL
2,29,9,8,0.0,00:01:38.7380000,00:01:37.8590000,00:01:40.6310000
2,30,2,5,8.0,00:01:47.4190000,00:01:46.3110000,00:01:48.3150000
2,31,5,10,4.0,00:01:35.7090000,00:01:36.6260000,00:01:39.9060000
2,32,6,9,3.0,00:01:45.5480000,00:01:44.5200000,00:01:45.9640000
2,33,9,16,0.0,00:01:18.8350000,NULL,NULL
2,34,5,9,4.0,00:01:36.2240000,00:01:35.4030000,00:01:37.2010000
2,35,10,8,0.0,00:01:12.3710000,00:01:12.0260000,00:01:13.2970000
2,36,4,3,5.0,00:01:26.8950000,00:01:25.3580000,00:01:26.5560000
2,37,4,5,5.0,00:01:35.6170000,00:01:35.2030000,00:01:36.5430000
2,38,4,5,5.0,00:01:33.1640000,00:01:32.1540000,00:01:33.4040000
2,39,-1,7,0.0,00:01:21.6250000,00:01:21.1130000,00:01:22.3890000
2,40,6,7,3.0,00:01:17.3850000,00:01:15.7330000,00:01:16.8320000
2,41,2,3,8.0,00:01:17.0060000,00:01:15.9600000,00:01:16.2660000
2,43,5,7,4.0,00:01:15.7830000,00:01:15.1490000,00:01:15.9000000
2,44,6,9,3.0,00:01:20.5340000,00:01:20.1780000,00:01:20.8940000
2,45,6,4,3.0,00:01:31.8890000,00:01:31.6520000,00:01:31.8400000
2,46,3,2,6.0,00:01:20.7510000,00:01:20.3220000,00:01:20.2590000
2,47,4,6,5.0,00:01:28.0990000,00:01:27.2530000,00:01:28.0370000
2,48,4,4,5.0,00:01:23.1070000,00:01:22.4660000,00:01:23.1740000
2,49,5,6,4.0,00:01:46.9230000,00:01:45.9940000,00:01:47.4090000
2,50,14,5,0.0,00:01:25.9710000,00:01:25.2480000,00:01:26.5050000
2,51,7,8,2.0,00:01:36.7370000,00:01:36.2170000,00:01:38.4550000
2,52,6,6,3.0,00:01:13.4720000,00:01:12.8880000,00:01:13.0810000
2,53,12,10,0.0,00:01:33.3740000,00:01:31.9580000,00:01:33.9260000
2,54,-1,11,0.0,00:01:35.5880000,00:01:34.7830000,NULL
2,55,4,8,5.0,00:01:27.7960000,00:01:26.0140000,00:01:27.5790000
2,56,13,15,0.0,00:01:25.4100000,00:01:24.1290000,NULL
2,57,10,13,0.0,00:01:31.4570000,00:01:31.4220000,NULL
2,58,8,10,1.0,00:01:16.3220000,00:01:15.4680000,00:01:17.1440000
2,59,7,15,2.0,00:01:15.3240000,00:01:15.1370000,NULL
2,60,7,9,2.0,00:01:21.6700000,00:01:20.6290000,00:01:21.3290000
2,61,7,13,2.0,00:01:15.9060000,00:01:15.8850000,NULL
2,63,8,11,1.0,00:01:16.6860000,00:01:16.2940000,NULL
2,64,-1,15,0.0,00:01:16.2340000,00:01:15.3970000,NULL
2,65,3,10,6.0,00:01:21.4370000,00:01:20.6230000,NULL
2,66,14,5,0.0,00:01:28.2000000,00:01:27.2510000,00:01:27.7850000
2,67,8,3,1.0,00:01:21.7640000,00:01:21.4250000,00:01:21.6530000
2,68,7,8,2.0,00:01:46.2490000,00:01:45.0550000,00:01:46.0530000
2,69,8,9,1.0,00:01:31.8110000,00:01:30.4700000,00:01:31.5130000
2,70,17,8,0.0,00:01:12.3070000,00:01:11.6480000,00:01:11.8820000
2,71,-1,7,0.0,00:01:39.7170000,00:01:29.4130000,NULL
2,72,3,10,6.0,00:01:33.4640000,00:01:36.4530000,NULL
2,73,-1,4,0.0,00:01:30.3900000,00:01:32.8270000,NULL
2,74,6,8,3.0,00:01:20.8070000,00:01:24.3890000,NULL
2,75,10,17,0.0,00:01:15.0380000,NULL,NULL
2,76,2,6,8.0,00:01:15.1280000,00:01:17.7550000,NULL
2,77,2,1,8.0,00:01:30.0810000,NULL,NULL
2,78,-1,13,0.0,00:01:17.0810000,NULL,NULL
2,80,14,14,0.0,00:01:16.2070000,NULL,NULL
2,81,12,14,0.0,00:01:22.1170000,NULL,NULL
2,82,11,7,0.0,00:01:15.4030000,NULL,NULL
2,83,6,12,3.0,00:01:22.0860000,NULL,NULL
2,84,-1,6,0.0,00:01:27.9290000,NULL,NULL
2,90,-1,15,0.0,00:01:28.1780000,NULL,NULL
2,91,-1,15,0.0,00:01:36.5690000,NULL,NULL
2,92,15,18,0.0,00:01:33.5060000,NULL,NULL
2,93,-1,16,0.0,00:01:23.4880000,NULL,NULL
2,94,-1,15,0.0,00:01:17.8020000,NULL,NULL
2,95,7,17,2.0,00:01:16.4880000,NULL,NULL
2,96,10,13,0.0,00:01:31.6040000,NULL,NULL
2,97,8,15,1.0,00:01:15.3210000,NULL,NULL
2,99,16,17,0.0,00:01:16.8070000,NULL,NULL
2,100,15,15,0.0,00:01:22.6770000,NULL,NULL
2,101,-1,18,0.0,00:01:16.3100000,NULL,NULL
2,102,12,16,0.0,00:01:22.1800000,NULL,NULL
2,103,11,16,0.0,00:02:02.6450000,NULL,NULL
2,104,14,20,0.0,00:01:22.3010000,NULL,NULL
2,105,13,14,0.0,00:01:36.5070000,NULL,NULL
2,106,13,16,0.0,00:01:41.9530000,NULL,NULL
2,107,-1,16,0.0,00:01:12.8290000,NULL,NULL
2,108,-1,7,0.0,00:01:28.4640000,NULL,NULL
2,109,8,6,1.0,00:01:37.7660000,NULL,NULL
2,110,-1,12,0.0,00:01:14.6310000,NULL,NULL
2,111,10,11,0.0,00:01:23.7000000,NULL,NULL
2,112,10,14,0.0,00:01:19.6460000,NULL,NULL
2,113,-1,4,0.0,00:01:09.7250000,NULL,NULL
2,114,11,14,0.0,00:01:17.1760000,NULL,NULL
2,115,-1,12,0.0,00:01:17.0860000,NULL,NULL
2,116,8,20,1.0,NULL,NULL,NULL
2,117,13,15,0.0,00:01:17.4450000,NULL,NULL
2,118,17,16,0.0,00:01:23.8440000,NULL,NULL
2,119,10,15,0.0,00:01:17.5570000,NULL,NULL
2,120,9,11,0.0,00:01:23.6210000,NULL,NULL
2,121,9,16,0.0,00:01:23.8030000,NULL,NULL
2,123,9,11,0.0,00:01:33.6320000,NULL,NULL
2,125,5,7,2.0,00:01:37.1990000,NULL,NULL
2,140,7,12,0.0,00:01:33.5530000,NULL,NULL
2,158,9,15,0.0,00:01:33.0240000,NULL,NULL
2,160,-1,22,0.0,00:01:28.3610000,NULL,NULL
2,161,-1,17,0.0,00:01:27.8060000,NULL,NULL
2,173,-1,16,0.0,00:01:38.1410000,NULL,NULL
2,351,-1,14,0.0,00:01:48.6960000,00:01:48.5570000,NULL
2,352,8,11,4.0,00:01:33.0110000,00:01:32.1870000,NULL
2,353,9,13,2.0,00:01:38.1710000,00:01:37.7150000,NULL
2,354,17,15,0.0,00:01:20.1740000,00:01:19.8990000,NULL
2,355,11,14,0.0,00:01:41.4090000,00:01:41.1130000,NULL
2,841,12,18,0.0,00:01:27.2390000,NULL,NULL
2,842,3,6,15.0,00:01:37.2240000,00:01:36.8110000,00:01:36.1240000
2,843,12,16,0.0,00:01:35.9100000,00:01:36.6110000,NULL
2,844,7,9,6.0,00:01:27.9010000,00:01:26.7400000,00:01:26.6590000
2,846,8,15,4.0,00:01:16.6810000,00:01:16.2140000,NULL
2,847,-1,9,0.0,00:01:15.0960000,00:01:14.4670000,00:01:14.0620000
2,848,10,9,1.0,00:01:39.8770000,00:01:38.7810000,NULL
2,849,8,16,4.0,00:01:35.1320000,00:01:33.8050000,NULL
2,850,-1,11,0.0,00:01:32.5050000,00:01:32.2150000,NULL
2,851,-1,14,0.0,00:01:23.0240000,00:01:22.4700000,NULL
3,1,6,5,3.0,00:01:25.8460000,00:01:25.1230000,00:01:26.9730000
3,2,8,4,0.5,00:01:35.0830000,00:01:34.5470000,00:01:35.7500000
3,3,15,7,0.0,00:01:35.9410000,00:01:35.8090000,00:01:37.3970000
3,4,9,9,0.0,00:01:33.6720000,00:01:33.1660000,00:01:35.1340000
3,5,8,9,1.0,00:01:20.7450000,00:01:20.2560000,00:01:22.5580000
3,6,6,6,3.0,00:01:15.0940000,00:01:14.8460000,00:01:15.4550000
3,7,5,9,4.0,00:01:27.5170000,00:01:27.4180000,00:01:29.1910000
3,8,5,7,4.0,00:01:19.2280000,00:01:18.5910000,00:01:20.3610000
3,9,4,15,5.0,00:01:31.5980000,00:01:42.8590000,NULL
3,10,4,5,5.0,00:01:20.7930000,00:01:20.8620000,00:01:21.8900000
3,11,5,7,4.0,00:01:39.0390000,00:01:38.3460000,00:01:40.1850000
3,12,8,10,1.0,00:01:45.4860000,00:01:45.0470000,00:01:47.3620000
3,13,16,18,0.0,00:01:24.1210000,NULL,NULL
3,14,11,3,0.0,00:01:47.3900000,00:01:46.1970000,00:01:48.3480000
3,15,5,7,4.0,00:01:31.2860000,00:01:31.4820000,NULL
3,16,-1,7,0.0,00:01:22.8280000,00:01:20.3680000,00:01:20.3260000
3,17,9,9,0.0,00:01:40.8420000,00:01:40.6610000,00:01:42.5830000
3,18,3,7,6.0,00:01:26.2950000,00:01:26.0590000,00:01:28.6870000
3,19,14,16,0.0,00:01:35.8430000,00:01:35.6700000,NULL
3,20,8,8,1.0,00:01:32.9030000,00:01:32.1850000,00:01:34.0150000
3,21,-1,15,0.0,00:01:21.4720000,00:01:21.3490000,NULL
3,22,8,11,1.0,00:01:27.3670000,00:01:27.0120000,NULL
3,23,-1,6,0.0,00:01:15.9350000,00:01:15.2870000,00:01:16.5480000
3,24,10,5,0.0,00:01:17.9910000,00:01:17.8910000,00:01:18.8440000
3,25,16,19,0.0,00:01:16.0850000,00:01:16.2350000,NULL
3,26,9,20,0.0,00:01:21.6680000,NULL,NULL
3,27,10,13,0.0,00:01:15.8630000,00:01:15.6330000,NULL
3,28,14,14,0.0,00:01:20.7480000,NULL,NULL
3,29,8,9,1.0,00:01:38.5950000,00:01:38.3360000,00:01:40.7210000
3,30,12,15,0.0,00:01:47.5030000,00:01:47.4290000,NULL
3,31,14,5,0.0,00:01:35.4850000,00:01:35.8980000,00:01:38.7670000
3,32,2,8,8.0,00:01:45.1030000,00:01:44.4290000,00:01:46.6110000
3,33,11,15,0.0,00:01:18.7400000,00:01:18.6720000,NULL
3,34,15,14,0.0,00:01:36.4340000,00:01:36.2100000,NULL
3,35,12,18,0.0,00:01:13.0020000,NULL,NULL
3,36,7,12,2.0,00:01:27.5960000,00:01:26.9140000,NULL
3,37,-1,6,0.0,00:01:35.7550000,00:01:35.3800000,00:01:36.8290000
3,38,10,10,0.0,00:01:33.3490000,00:01:32.8150000,00:01:34.3990000
3,39,6,11,3.0,00:01:21.9430000,00:01:21.9680000,NULL
3,40,12,5,0.0,00:01:16.8700000,00:01:16.1000000,00:01:16.4390000
3,41,10,7,0.0,00:01:17.0160000,00:01:16.1900000,00:01:16.9190000
3,43,9,9,0.0,00:01:16.0920000,00:01:15.3310000,00:01:16.3280000
3,44,12,17,0.0,00:01:21.2190000,NULL,NULL
3,45,-1,11,0.0,00:01:32.1170000,00:01:31.9780000,NULL
3,46,7,4,2.0,00:01:20.5470000,00:01:20.1880000,00:01:20.6320000
3,47,7,8,2.0,00:01:28.2750000,00:01:27.7500000,00:01:28.5010000
3,48,6,8,3.0,00:01:23.3330000,00:01:22.7480000,00:01:24.3820000
3,49,6,5,3.0,00:01:46.9500000,00:01:46.4690000,00:01:47.3340000
3,50,-1,16,0.0,00:01:26.5790000,00:01:25.8160000,00:01:26.7280000
3,51,16,15,0.0,00:01:37.1440000,00:01:37.4830000,NULL
3,52,4,10,5.0,00:01:13.7070000,00:01:12.7520000,00:01:13.4770000
3,53,7,12,2.0,00:01:32.9450000,00:01:32.6200000,NULL
3,54,-1,3,0.0,00:01:35.1050000,00:01:34.5630000,00:01:34.6260000
3,55,-1,14,0.0,00:01:28.3510000,00:01:29.4220000,NULL
3,56,11,13,0.0,00:01:24.4950000,00:01:23.9660000,NULL
3,57,7,22,2.0,00:01:32.0530000,00:01:31.1940000,NULL
3,58,11,13,0.0,00:01:17.2130000,00:01:15.8040000,NULL
3,59,-1,8,0.0,00:01:14.8880000,00:01:13.9090000,00:01:16.6360000
3,60,9,12,0.0,00:01:23.0830000,00:01:21.5670000,NULL
3,61,-1,6,0.0,00:01:16.4040000,00:01:15.2690000,00:01:16.0120000
3,63,14,18,0.0,00:01:16.5340000,00:01:15.9260000,00:01:18.2720000
3,64,-1,14,0.0,00:01:16.1830000,00:01:15.3800000,NULL
3,65,-1,18,0.0,00:01:22.0840000,NULL,NULL
3,66,-1,14,0.0,00:01:28.8890000,00:01:28.3860000,NULL
3,67,-1,12,0.0,00:01:22.5810000,00:01:22.2030000,NULL
3,68,11,15,0.0,00:01:47.5350000,00:01:47.4190000,NULL
3,69,10,10,0.0,00:01:30.5850000,00:01:30.3210000,00:01:31.8560000
3,70,-1,13,0.0,00:01:11.9740000,00:01:11.6790000,NULL
3,337,5,5,10.0,00:01:55.4630000,00:01:54.6820000,00:01:55.2410000
3,338,5,6,10.0,00:01:24.7880000,00:01:24.7880000,00:01:24.8840000
3,339,3,2,15.0,00:01:52.5600000,00:01:47.4170000,00:01:50.6730000
3,340,3,4,15.0,00:01:35.9520000,00:01:35.1340000,00:01:34.9230000
3,341,13,8,0.0,00:01:22.4190000,00:01:21.8670000,00:01:21.4080000
3,342,7,6,6.0,00:01:15.1880000,00:01:14.3750000,00:01:14.5440000
3,343,5,6,10.0,00:01:27.6490000,00:01:27.1410000,00:01:26.9520000
3,344,6,10,8.0,00:01:16.3500000,00:01:16.0010000,00:01:16.0710000
3,345,10,12,1.0,00:01:38.7520000,00:01:38.6270000,NULL
3,346,3,5,15.0,00:01:31.6260000,00:01:31.0850000,00:01:30.6250000
3,347,8,9,4.0,00:01:16.1780000,00:01:15.0180000,00:01:15.1790000
3,348,-1,6,0.0,00:01:21.2120000,00:01:20.8110000,00:01:21.0820000
3,349,6,14,8.0,00:01:54.8260000,00:01:47.8850000,NULL
3,350,5,7,10.0,00:01:23.5290000,00:01:23.0550000,00:01:23.0270000
3,351,5,7,10.0,00:01:48.5540000,00:01:46.7830000,00:01:46.4430000
3,352,-1,6,0.0,00:01:32.2380000,00:01:31.8860000,00:01:31.4940000
3,353,-1,5,0.0,00:01:37.7080000,00:01:36.7910000,00:01:36.5350000
3,354,6,13,8.0,00:01:20.1530000,00:01:19.4860000,NULL
3,355,4,9,12.0,00:01:40.2310000,00:01:40.0600000,00:01:40.5890000
3,841,-1,7,0.0,00:01:25.8560000,00:01:25.6060000,00:01:25.4210000
3,842,12,9,0.0,00:01:37.3160000,00:01:36.3880000,00:01:36.8090000
3,843,5,4,10.0,00:01:35.2720000,00:01:35.8500000,00:01:34.6700000
3,844,5,3,10.0,00:01:27.5140000,00:01:25.8010000,00:01:25.5740000
3,845,7,7,6.0,00:01:23.5070000,00:01:22.5690000,00:01:22.5990000
3,846,11,7,0.0,00:01:15.8580000,00:01:14.7410000,00:01:15.7660000
3,847,11,6,0.0,00:01:14.9200000,00:01:13.9500000,00:01:13.8140000
3,848,7,7,6.0,00:01:39.2660000,00:01:38.3730000,00:01:38.2310000
3,849,6,9,8.0,00:01:34.1860000,00:01:32.2950000,00:01:32.2090000
3,850,7,6,6.0,00:01:32.7850000,00:01:31.3430000,00:01:31.2630000
3,851,9,7,2.0,00:01:22.9960000,00:01:21.2430000,00:01:21.0980000
3,852,6,5,8.0,00:02:05.0910000,00:02:03.7230000,00:01:50.5520000
3,853,-1,9,0.0,00:01:24.5500000,00:01:23.3350000,00:01:24.4770000
3,854,7,7,6.0,00:01:47.6880000,00:01:46.4050000,00:01:46.0130000
3,855,10,23,1.0,NULL,NULL,NULL
3,856,8,7,4.0,00:01:38.4260000,00:01:37.8920000,00:01:37.7540000
3,857,6,7,8.0,00:01:26.3640000,00:01:25.5550000,00:01:25.4510000
3,858,6,7,8.0,00:01:41.1200000,00:01:39.4200000,00:01:39.7730000
3,859,7,6,6.0,00:01:14.0830000,00:01:12.5690000,00:01:13.0500000
3,860,12,7,0.0,00:01:26.7630000,00:01:25.4690000,00:01:25.6860000
3,861,13,7,0.0,00:01:37.6960000,00:01:36.9960000,00:01:36.6640000
3,862,1,1,25.0,00:01:36.8750000,00:01:35.7250000,00:01:35.1210000
3,863,5,5,10.0,00:01:34.5880000,00:01:33.2190000,00:01:32.8210000
3,864,7,6,6.0,00:01:23.3700000,00:01:22.8820000,00:01:23.0050000
3,865,2,2,18.0,00:01:15.9000000,00:01:15.0220000,00:01:14.4480000
3,866,6,5,8.0,00:01:15.0980000,00:01:14.5680000,00:01:14.4110000
3,867,6,6,8.0,00:01:39.0610000,00:01:38.5040000,00:01:38.6230000
3,868,15,11,0.0,00:01:47.7240000,00:01:57.1080000,NULL
3,869,10,21,1.0,00:01:15.9880000,00:01:41.5510000,NULL
3,870,10,13,1.0,00:01:22.0790000,00:01:21.8950000,NULL
3,871,11,23,0.0,00:01:50.1810000,NULL,NULL
3,872,7,6,6.0,00:01:24.6890000,00:01:24.5150000,00:01:24.8330000
3,873,5,10,10.0,00:01:49.4630000,00:01:47.9430000,NULL
3,874,-1,13,0.0,00:01:33.0150000,00:01:32.6250000,NULL
3,875,-1,9,0.0,00:01:38.9990000,00:01:38.4170000,00:01:38.3610000
3,876,11,10,0.0,00:01:26.4580000,00:01:25.9760000,NULL
3,877,-1,7,0.0,00:01:41.9260000,00:01:41.6980000,00:01:41.6030000
3,879,15,9,0.0,00:01:15.9290000,00:01:13.8480000,00:01:13.4890000
3,880,-1,6,0.0,00:01:43.3800000,00:01:36.1940000,00:01:28.5230000
3,881,4,6,12.0,00:01:37.2390000,00:01:36.1900000,00:01:52.5190000
3,882,-1,4,0.0,00:01:35.9590000,00:01:35.5370000,00:01:34.8610000
3,883,9,1,2.0,00:01:33.3640000,00:01:32.8670000,00:01:32.3300000
3,884,6,1,8.0,00:01:21.9130000,00:01:21.7760000,00:01:20.7180000
3,885,1,1,25.0,00:01:24.6200000,00:01:16.1350000,00:01:13.8760000
3,886,5,4,10.0,00:01:23.8400000,00:01:28.4200000,00:01:26.0080000
3,887,1,2,25.0,00:01:31.3550000,00:01:31.0280000,00:01:30.0590000
3,888,9,11,2.0,00:01:31.3220000,00:01:30.3260000,NULL
3,890,19,4,0.0,00:01:20.3500000,00:01:19.7780000,00:01:19.7200000
3,891,4,4,12.0,00:02:01.0990000,00:01:48.5520000,00:02:02.2510000
3,892,6,6,8.0,00:01:24.5270000,00:01:24.3930000,00:01:24.1920000
3,893,4,2,12.0,00:01:45.2080000,00:01:43.8920000,00:01:42.9320000
3,894,7,4,6.0,00:01:38.4180000,00:01:38.0310000,00:01:37.6790000
3,895,8,6,4.0,00:01:32.2440000,00:01:31.7640000,00:01:31.3970000
3,896,2,2,18.0,00:01:25.8330000,00:01:25.3040000,00:01:24.8710000
3,897,3,3,15.0,00:01:41.4200000,00:01:40.4730000,00:01:40.4190000
3,899,5,2,10.0,00:01:25.5560000,00:01:26.6260000,00:01:27.1020000
3,900,1,3,25.0,00:01:32.5640000,00:01:42.2640000,00:01:44.5950000
3,901,2,3,18.0,00:01:57.1830000,00:01:59.4450000,00:02:00.0500000
3,902,2,1,18.0,00:01:35.4390000,00:01:33.7080000,00:01:33.1850000
3,903,2,4,18.0,00:01:56.0580000,00:01:55.2940000,00:01:55.1430000
3,904,2,2,18.0,00:01:26.7640000,00:01:26.0880000,00:01:25.4000000
3,905,1,1,25.0,00:01:17.6780000,00:01:16.4650000,00:01:15.9890000
3,906,2,1,18.0,00:01:16.4710000,00:01:15.2890000,00:01:14.8740000
3,907,1,3,25.0,00:01:09.6950000,00:01:08.9740000,00:01:08.9440000
3,908,-1,1,0.0,00:01:40.3800000,00:01:35.1790000,00:01:35.7660000
3,909,1,1,25.0,00:01:17.6310000,00:01:17.1090000,00:01:16.5400000
3,910,4,1,12.0,00:01:25.2270000,00:01:23.3100000,00:01:22.7150000
3,911,2,1,18.0,00:02:07.1300000,00:02:06.7230000,00:02:05.5910000
3,912,2,2,18.0,00:01:25.4930000,00:01:24.6000000,00:01:24.3830000
3,913,-1,2,0.0,00:01:47.2440000,00:01:45.8250000,00:01:45.6880000
3,914,2,1,18.0,00:01:33.6710000,00:01:32.9500000,00:01:32.5060000
3,915,2,2,18.0,00:01:39.0760000,00:01:38.6060000,00:01:38.7130000
3,917,1,1,25.0,00:01:10.3470000,00:01:10.3030000,00:01:10.0230000
3,918,14,1,0.0,00:01:41.3080000,00:01:41.4590000,00:01:40.4800000
3,926,2,2,18.0,00:01:28.9060000,00:01:27.0970000,00:01:26.9210000
3,927,3,3,15.0,00:01:39.3740000,00:01:39.3770000,00:01:50.2990000
3,928,2,2,18.0,00:01:38.4960000,00:01:36.7470000,00:01:35.8280000
3,929,3,3,15.0,00:01:34.3980000,00:01:33.8780000,00:01:33.1290000
3,930,1,1,25.0,00:01:26.4900000,00:01:25.1660000,00:01:24.6810000
3,931,1,2,25.0,00:01:16.5280000,00:01:15.4710000,00:01:15.4400000
3,932,2,2,18.0,00:01:15.8930000,00:01:14.6730000,00:01:14.7020000
3,933,1,2,25.0,00:01:10.9760000,00:01:08.6340000,00:01:08.6550000
3,934,2,2,18.0,00:01:33.4750000,00:01:32.7370000,00:01:32.3610000
3,936,8,2,4.0,00:01:22.9790000,00:01:22.7750000,00:01:22.5950000
3,937,2,2,18.0,00:01:48.9230000,00:01:47.9550000,00:01:47.6550000
3,938,17,4,0.0,00:01:24.6090000,00:01:23.8640000,00:01:23.7030000
3,939,4,6,12.0,00:01:46.2010000,00:01:45.6530000,00:01:45.4150000
3,940,2,1,18.0,00:01:33.0150000,00:01:32.6320000,00:01:32.5840000
3,941,-1,1,0.0,00:01:38.3430000,00:01:37.5000000,00:01:37.1130000
3,943,1,1,25.0,00:01:20.4360000,00:01:20.0530000,00:01:19.4800000
3,944,1,1,25.0,00:01:11.7460000,00:01:12.2130000,00:01:11.2820000
3,945,1,1,25.0,00:01:41.1110000,00:01:40.9790000,00:01:40.2370000
3,948,1,2,25.0,00:01:26.9340000,00:01:24.7960000,00:01:24.1970000
3,949,1,2,25.0,00:01:31.3250000,00:01:30.5350000,00:01:29.5700000
3,950,1,1,25.0,00:01:37.6690000,00:01:36.2400000,00:01:35.4020000
3,951,1,1,25.0,00:01:36.1190000,00:01:35.3370000,00:01:35.4170000
3,952,-1,2,0.0,00:01:23.0020000,00:01:22.7590000,00:01:22.2800000
3,953,7,2,6.0,00:01:14.8730000,00:01:14.0430000,00:01:13.7910000
3,954,5,2,10.0,00:01:13.7140000,00:01:13.0940000,00:01:12.8740000
3,955,1,1,25.0,00:01:43.6850000,00:01:42.5200000,00:01:42.7580000
3,956,4,6,12.0,00:01:06.5160000,00:01:06.4030000,00:01:08.4650000
3,957,3,2,15.0,00:01:30.7240000,00:01:29.9700000,00:01:29.6060000
3,958,2,1,18.0,00:01:33.3020000,00:01:22.8060000,00:01:19.9650000
3,959,4,1,12.0,00:01:15.4850000,00:01:14.8390000,00:01:14.3630000
3,960,1,1,25.0,00:01:48.0190000,00:01:46.9990000,00:01:46.7440000
3,961,1,2,25.0,00:01:22.4970000,00:01:21.8090000,00:01:21.6130000
3,962,1,1,25.0,00:01:45.3160000,00:01:43.0200000,00:01:42.5840000
3,963,3,2,15.0,00:01:34.4600000,00:01:33.6090000,00:01:33.2640000
3,964,1,1,25.0,00:01:31.8580000,00:01:30.7140000,00:01:30.6470000
3,966,2,2,18.0,00:01:19.9960000,00:01:19.7610000,00:01:18.9580000
3,967,2,2,18.0,00:01:11.8150000,00:01:11.3730000,00:01:10.8380000
3,968,2,2,18.0,00:01:40.5110000,00:01:39.4900000,00:01:39.0580000
4,1,5,10,4.0,00:01:26.0260000,00:01:25.6050000,NULL
4,2,11,9,0.0,00:01:35.2600000,00:01:34.7060000,00:01:37.6590000
4,3,9,2,0.0,00:01:36.4430000,00:01:35.8030000,00:01:36.3810000
4,4,8,7,1.0,00:01:33.6270000,00:01:32.8600000,00:01:34.5780000
4,5,5,8,4.0,00:01:21.1860000,00:01:20.5090000,00:01:21.3920000
4,6,7,9,2.0,00:01:15.8980000,00:01:15.2000000,00:01:16.0090000
4,7,10,8,0.0,00:01:27.9880000,00:01:27.4730000,00:01:29.0750000
4,8,14,10,0.0,00:01:19.1670000,00:01:18.7610000,00:01:20.7410000
4,9,7,12,2.0,00:01:31.3020000,00:01:42.3180000,NULL
4,10,-1,1,0.0,00:01:21.3130000,00:01:20.8260000,00:01:21.5690000
4,11,6,8,3.0,00:01:39.1550000,00:01:38.7170000,00:01:40.2360000
4,12,-1,13,0.0,00:01:45.7070000,00:01:45.1360000,NULL
4,13,5,8,4.0,00:01:23.7080000,00:01:23.4970000,00:01:25.0720000
4,14,3,5,6.0,00:01:47.7570000,00:01:46.7670000,00:01:49.0540000
4,15,10,16,0.0,00:01:31.4010000,00:01:31.6380000,NULL
4,16,-1,10,0.0,00:01:24.8420000,00:01:21.6570000,00:01:21.4220000
4,17,14,15,0.0,00:01:41.6670000,NULL,NULL
4,18,4,11,5.0,00:01:26.9070000,00:01:26.1880000,NULL
4,19,8,7,1.0,00:01:35.9830000,00:01:35.1400000,00:01:38.4500000
4,20,10,10,0.0,00:01:32.9470000,00:01:32.3450000,00:01:35.1150000
4,21,-1,2,0.0,00:01:21.3470000,00:01:20.8040000,00:01:21.9040000
4,22,6,7,3.0,00:01:26.8360000,00:01:26.5220000,00:01:28.4220000
